"bandera","codigo_ISO","nombrePais","capitalPais","continente","regionPais","subregionPais","paisIndependiente","tieneMar","ONU","latitud","longitud","areaPais","sueldoMinimo_USD","salarioMinimoPorHora_USD","indicador","dimension","categoria","anio","decada","unidad","valorIndicador","pib_per_capita","poblacion","pib_total","desempleo"
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Kidnapping",2016,2010,"Counts",26,3901.34014965811,6200800,24191430000,4.418
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Kidnapping",2017,2010,"Counts",15,4020.12671373919,6213533,24979190000,4.385
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Kidnapping",2018,2010,"Counts",17,4183.54620971358,6219807,26020850000,4.006
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Kidnapping",2019,2010,"Counts",21,4320.11671534627,6222318,26881140000,4.17
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Kidnapping",2020,2020,"Counts",9,3997.19279583709,6234673,24921190000,5.008
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Kidnapping",2021,2020,"Counts",10,4642.60743101342,6255782,29043140000,4.327
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Kidnapping",2022,2020,"Counts",3,5074.60210221806,6280319,31870120000,2.999
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2014,2010,"Counts",2557,3666.01248913873,6162955,22593470000,4.154
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2015,2010,"Counts",4440,3790.34089108162,6183676,23438240000,3.998
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2016,2010,"Counts",5167,3901.34014965811,6200800,24191430000,4.418
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2017,2010,"Counts",5063,4020.12671373919,6213533,24979190000,4.385
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2018,2010,"Counts",5590,4183.54620971358,6219807,26020850000,4.006
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2019,2010,"Counts",5986,4320.11671534627,6222318,26881140000,4.17
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2020,2020,"Counts",4789,3997.19279583709,6234673,24921190000,5.008
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2021,2020,"Counts",5919,4642.60743101342,6255782,29043140000,4.327
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence",2022,2020,"Counts",6737,5074.60210221806,6280319,31870120000,2.999
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2014,2010,"Counts",367,3666.01248913873,6162955,22593470000,4.154
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2015,2010,"Counts",2248,3790.34089108162,6183676,23438240000,3.998
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2016,2010,"Counts",2370,3901.34014965811,6200800,24191430000,4.418
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2017,2010,"Counts",2304,4020.12671373919,6213533,24979190000,4.385
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2018,2010,"Counts",2453,4183.54620971358,6219807,26020850000,4.006
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2019,2010,"Counts",2476,4320.11671534627,6222318,26881140000,4.17
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2020,2020,"Counts",1958,3997.19279583709,6234673,24921190000,5.008
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2021,2020,"Counts",2493,4642.60743101342,6255782,29043140000,4.327
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Rape",2022,2020,"Counts",2737,5074.60210221806,6280319,31870120000,2.999
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2015,2010,"Counts",1327,3790.34089108162,6183676,23438240000,3.998
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2016,2010,"Counts",528,3901.34014965811,6200800,24191430000,4.418
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2017,2010,"Counts",655,4020.12671373919,6213533,24979190000,4.385
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2018,2010,"Counts",755,4183.54620971358,6219807,26020850000,4.006
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2019,2010,"Counts",813,4320.11671534627,6222318,26881140000,4.17
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2020,2020,"Counts",770,3997.19279583709,6234673,24921190000,5.008
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2021,2020,"Counts",1372,4642.60743101342,6255782,29043140000,4.327
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Sexual assault",2022,2020,"Counts",1479,5074.60210221806,6280319,31870120000,2.999
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Other acts of sexual violence",2016,2010,"Counts",2269,3901.34014965811,6200800,24191430000,4.418
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Other acts of sexual violence",2017,2010,"Counts",2104,4020.12671373919,6213533,24979190000,4.385
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Other acts of sexual violence",2018,2010,"Counts",2382,4183.54620971358,6219807,26020850000,4.006
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Other acts of sexual violence",2019,2010,"Counts",2697,4320.11671534627,6222318,26881140000,4.17
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Other acts of sexual violence",2020,2020,"Counts",2061,3997.19279583709,6234673,24921190000,5.008
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Other acts of sexual violence",2021,2020,"Counts",2054,4642.60743101342,6255782,29043140000,4.327
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual violence: Other acts of sexual violence",2022,2020,"Counts",2521,5074.60210221806,6280319,31870120000,2.999
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual Exploitation",2016,2010,"Counts",67,3901.34014965811,6200800,24191430000,4.418
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual Exploitation",2017,2010,"Counts",51,4020.12671373919,6213533,24979190000,4.385
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual Exploitation",2018,2010,"Counts",58,4183.54620971358,6219807,26020850000,4.006
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual Exploitation",2019,2010,"Counts",69,4320.11671534627,6222318,26881140000,4.17
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual Exploitation",2020,2020,"Counts",46,3997.19279583709,6234673,24921190000,5.008
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual Exploitation",2021,2020,"Counts",33,4642.60743101342,6255782,29043140000,4.327
"🇸🇻","SLV","El Salvador","San Salvador","North America","Americas","Central America","Si","No","Si",13.83333333,-88.91666666,21041,243.45,1.52,"Violent offences","by type of offence","Sexual Exploitation",2022,2020,"Counts",41,5074.60210221806,6280319,31870120000,2.999
